id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score,Frequency,Monetary
45129,25,Male,14693.0,College,East,Silver,1,4,1,5211.0
45132,19,Male,13936.0,Masters,East,Silver,1,5,1,5883.0
45140,20,Male,37749.0,Masters,South,Regular,1,6,3,12727.0
45146,24,Female,48387.0,College,East,Silver,0,6,13,17793.0
45147,30,Female,49183.0,Bachelor,West,Gold,0,6,16,16054.0
45149,29,Female,25202.0,Masters,South,Regular,0,5,2,8181.0
45153,37,Male,31164.0,College,East,Gold,1,5,5,10859.0
45158,21,Female,9612.0,Bachelor,East,Regular,0,6,1,3048.0
45181,29,Male,24811.0,HighSchool,North,Silver,0,5,4,6916.99
45209,25,Female,21979.0,Bachelor,East,Regular,0,4,1,7185.0
45219,30,Male,45244.0,Bachelor,East,Silver,0,5,3,14512.0
45235,29,Male,20068.0,HighSchool,West,Silver,0,5,4,7928.0
45248,27,Female,13320.0,Masters,East,Silver,0,5,1,4629.0
45275,25,Male,35971.0,College,West,Gold,0,4,2,11675.0
45283,31,Female,45828.0,College,East,Silver,0,4,13,17750.0
45296,33,Female,40049.0,College,North,Regular,0,5,3,12225.0
45298,21,Male,14902.0,Bachelor,East,Regular,0,5,1,4081.0
45301,31,Male,29565.0,Masters,South,Regular,0,5,3,9175.0
45316,25,Male,42296.0,College,North,Regular,0,5,7,16695.989999999998
45326,35,Male,25420.0,Bachelor,East,Gold,0,6,5,10307.0
45337,37,Female,47723.0,HighSchool,North,Regular,0,6,13,19941.010000000002
45339,32,Female,22257.0,College,North,Silver,0,6,1,7999.0
45347,27,Male,21705.0,HighSchool,West,Regular,1,4,4,8237.0
45355,25,Female,10094.0,College,East,Regular,1,4,1,3469.0
45373,25,Female,41082.0,Bachelor,West,Regular,0,6,6,14608.0
45384,26,Male,43944.0,College,West,Gold,0,6,9,14449.0
45391,28,Male,16404.0,College,North,Silver,0,6,2,6985.0
45393,31,Male,21607.0,Masters,South,Regular,0,4,2,8183.0
45394,27,Female,12231.0,HighSchool,South,Silver,1,6,1,4340.0
45402,32,Female,30187.0,College,North,Regular,0,2,3,11903.0
45403,27,Female,11731.0,Masters,East,Gold,0,4,1,4543.0
45408,28,Male,22818.0,HighSchool,East,Regular,0,4,2,8141.0
45411,34,Male,43099.0,Bachelor,West,Gold,0,6,6,14343.0
45422,28,Female,10670.0,Bachelor,East,Silver,0,6,1,4515.0
45430,33,Male,7762.0,Bachelor,East,Silver,0,5,1,3032.0
45447,32,Female,31568.0,College,South,Regular,0,3,3,13328.01
45450,39,Male,48665.0,HighSchool,West,Silver,0,4,7,18507.010000000002
45452,31,Female,33841.0,Masters,West,Regular,0,6,2,10020.0
45460,30,Female,47004.0,Bachelor,South,Regular,0,7,4,14192.999999999998
45463,30,Male,30435.0,HighSchool,East,Silver,0,5,2,10866.0
45466,26,Female,7425.0,Bachelor,West,Silver,0,6,1,2972.0
45470,32,Male,38800.0,Bachelor,North,Regular,1,6,3,13324.0
45492,28,Male,21338.0,HighSchool,West,Gold,1,5,1,6514.0
45493,30,Female,14295.0,HighSchool,East,Regular,0,2,1,5521.0
45498,32,Male,20586.0,HighSchool,West,Regular,0,4,1,7324.0
45509,34,Female,5875.0,College,West,Regular,0,5,1,1972.0
45510,28,Female,41449.0,College,West,Silver,0,5,4,13260.01
45517,35,Female,26030.0,Bachelor,West,Regular,0,6,1,5464.0
45527,22,Female,36347.0,College,North,Gold,0,3,3,11267.0
45530,26,Female,32870.0,Bachelor,East,Regular,0,5,7,11012.01
45532,24,Male,5058.0,Bachelor,North,Regular,0,6,1,1887.0
45534,30,Male,30545.0,Masters,South,Regular,0,5,2,8613.0
45536,29,Male,15801.0,Masters,South,Regular,0,6,1,5650.0
45546,22,Male,31664.0,Bachelor,South,Silver,1,3,4,11261.0
45547,34,Female,21224.0,Bachelor,South,Regular,1,4,1,7549.0
45549,36,Female,45999.0,HighSchool,East,Regular,0,4,9,14365.01
45553,24,Male,42910.0,Bachelor,North,Regular,0,8,2,12301.0
45557,29,Male,8827.0,College,West,Regular,0,3,1,3467.0
45560,34,Male,13611.0,HighSchool,South,Silver,1,6,1,5006.0
45567,32,Female,27542.0,College,South,Regular,0,4,6,10739.0
45576,31,Female,39038.0,Bachelor,East,Regular,0,6,4,8717.0
45583,21,Male,46419.0,College,West,Gold,0,4,14,15706.990000000002
45587,16,Male,42611.0,College,South,Regular,0,5,3,10767.0
45610,37,Male,7860.0,College,West,Silver,1,6,1,2583.0
45617,30,Female,12529.0,Bachelor,East,Gold,0,4,1,4790.0
45622,25,Female,38130.0,College,East,Silver,0,2,7,15337.99
45640,28,Female,15186.0,College,East,Silver,0,6,1,5625.0
45652,23,Male,23003.0,Bachelor,West,Silver,0,6,2,8019.0
45659,31,Male,31809.0,College,East,Regular,0,5,6,13718.0
45661,25,Female,42776.0,College,East,Regular,0,4,6,14877.0
45665,25,Male,11476.0,Masters,East,Regular,0,4,1,3865.0
45676,26,Male,39427.0,College,West,Silver,0,3,5,11366.0
45684,35,Male,23099.0,Masters,West,Regular,0,4,1,5097.0
45692,21,Male,14768.0,HighSchool,South,Gold,0,4,2,5617.0
45696,29,Male,40470.0,Masters,West,Regular,1,5,12,16507.0
45697,25,Female,27619.0,Bachelor,South,Regular,0,4,3,11364.01
45699,33,Female,17129.0,HighSchool,North,Silver,0,4,1,7069.0
45701,23,Female,28950.0,College,East,Silver,0,6,1,10448.0
45710,30,Female,36368.0,Bachelor,North,Regular,1,5,6,13812.99
45712,28,Male,47185.0,College,North,Silver,0,3,7,14200.0
45717,29,Female,29514.0,HighSchool,East,Regular,0,6,2,9632.0
45719,26,Female,15279.0,College,West,Regular,1,6,1,5899.0
45727,30,Male,5544.0,College,East,Gold,0,5,1,2008.0
45736,27,Male,33169.0,College,East,Regular,1,3,2,13623.0
45740,25,Female,46580.0,College,North,Regular,1,4,15,15477.98
45747,29,Male,37053.0,College,South,Silver,1,4,3,10077.01
45757,26,Male,46378.0,Bachelor,West,Regular,1,7,22,15411.01
45758,30,Male,44355.0,College,South,Silver,0,5,5,14147.0
45763,35,Male,47016.0,Bachelor,West,Regular,0,4,7,17430.0
45767,33,Male,17571.0,Bachelor,South,Regular,0,5,1,6517.0
45795,29,Female,14667.0,HighSchool,West,Regular,0,6,1,4914.0
45802,31,Male,17092.0,HighSchool,East,Silver,0,5,2,6514.0
45816,30,Female,18008.0,HighSchool,West,Regular,1,5,1,7437.0
45828,28,Female,17154.0,Bachelor,North,Regular,0,4,1,5697.0
45829,31,Male,33173.0,College,West,Regular,0,5,9,12505.0
45838,29,Male,36465.0,HighSchool,West,Gold,1,4,7,14430.99
45844,29,Male,36043.0,Bachelor,North,Regular,0,4,10,10489.0
45856,27,Female,28900.0,Bachelor,East,Silver,1,5,5,10300.01
45863,23,Female,25425.0,College,West,Regular,1,5,2,11722.0
45883,29,Male,30195.0,HighSchool,East,Regular,0,2,2,13341.0
45900,30,Female,15275.0,Bachelor,South,Silver,0,4,1,4800.0
45902,27,Male,47761.0,Bachelor,South,Regular,0,5,10,15391.0
45904,31,Female,38544.0,College,South,Regular,1,6,11,16109.99
45913,26,Female,5185.0,College,East,Regular,1,4,1,1848.0
45918,34,Male,9164.0,Bachelor,East,Regular,1,5,1,3694.0
45921,19,Female,49387.0,College,West,Gold,0,4,18,17717.989999999998
45932,34,Female,48455.0,College,North,Regular,0,3,10,21695.0
45935,20,Male,10665.0,Bachelor,East,Gold,0,4,1,2726.0
45937,34,Male,41759.0,Bachelor,South,Silver,0,6,4,15752.01
45944,27,Male,25476.0,Masters,East,Regular,0,6,5,9248.01
45945,26,Female,39868.0,HighSchool,East,Regular,1,5,7,14602.0
45948,22,Male,14592.0,College,South,Silver,0,6,1,4926.0
45949,35,Female,40264.0,College,East,Gold,0,5,2,12842.0
45957,30,Female,30153.0,HighSchool,West,Regular,1,5,2,12398.0
45967,26,Male,23859.0,HighSchool,West,Regular,1,6,8,9071.02
45980,31,Male,36183.0,College,East,Regular,0,6,2,11112.0
45984,39,Male,14876.0,HighSchool,East,Gold,0,6,1,5222.0
45998,26,Female,21855.0,HighSchool,West,Regular,0,4,2,8118.0
46017,30,Male,37349.0,HighSchool,East,Regular,0,4,4,13299.99
46019,31,Male,16637.0,College,East,Regular,0,5,3,6189.01
46021,28,Female,31773.0,Bachelor,South,Regular,1,5,3,13980.0
46029,33,Male,7343.0,Bachelor,South,Regular,1,5,1,2894.0
46035,24,Female,28750.0,College,East,Silver,0,5,4,11661.99
46049,25,Female,40742.0,College,South,Regular,1,6,3,14981.01
46051,23,Male,42666.0,Bachelor,East,Regular,0,6,18,18727.010000000002
46062,23,Female,22299.0,College,West,Regular,0,5,1,6118.0
46064,26,Male,31980.0,College,East,Regular,0,4,7,10610.01
46066,23,Female,28293.0,College,North,Regular,1,5,5,9121.0
46068,33,Female,7816.0,Masters,South,Regular,0,4,1,1841.0
46077,30,Male,17021.0,HighSchool,East,Regular,0,5,1,5137.0
46080,30,Female,30021.0,College,East,Regular,0,5,2,8235.0
46081,30,Male,25459.0,Bachelor,South,Regular,1,5,5,7797.01
46083,34,Male,27414.0,Bachelor,West,Silver,0,4,2,8814.0
46089,36,Male,12207.0,College,South,Regular,0,6,1,3869.0
46101,25,Female,37870.0,College,East,Regular,0,3,7,11065.01
46121,26,Female,40428.0,College,West,Regular,0,5,8,16907.0
46123,34,Female,32637.0,HighSchool,East,Regular,0,6,2,9699.0
46129,33,Male,20888.0,Bachelor,East,Regular,1,4,2,7497.0
46134,30,Male,29570.0,Bachelor,West,Silver,0,6,4,7670.0
46144,33,Male,37217.0,Masters,West,Silver,0,5,2,12577.0
46151,29,Female,39611.0,Masters,East,Silver,1,5,15,17197.0
46153,33,Male,41022.0,College,East,Silver,0,4,2,14429.0
46154,30,Female,36993.0,Bachelor,East,Gold,1,5,5,15867.0
46162,27,Female,30260.0,College,North,Silver,0,5,5,8748.0
46169,26,Male,9945.0,Bachelor,East,Regular,1,5,1,3410.0
46184,30,Male,37582.0,HighSchool,South,Silver,1,7,3,12160.0
46187,35,Female,22990.0,Masters,East,Regular,1,4,5,10055.0
46190,33,Female,39388.0,College,East,Silver,1,4,4,13529.0
46195,20,Male,48005.0,Masters,East,Silver,0,6,24,15135.03
46207,29,Female,46298.0,Bachelor,North,Regular,1,4,7,16717.0
46211,30,Female,19250.0,HighSchool,West,Regular,0,4,1,7079.0
46218,23,Male,36737.0,Masters,West,Regular,0,4,4,12162.0
46223,33,Male,29572.0,HighSchool,West,Silver,0,5,4,12141.0
46225,36,Female,18692.0,Masters,South,Silver,0,3,2,7560.0
46227,26,Female,11633.0,Masters,North,Regular,1,6,1,3154.0
46237,27,Female,20389.0,College,North,Regular,1,5,2,7266.0
46242,23,Male,34690.0,Bachelor,West,Regular,0,5,4,11783.0
46250,34,Female,20177.0,Masters,North,Regular,0,3,1,6329.0
46259,27,Male,28884.0,Bachelor,East,Silver,1,4,2,11874.0
46268,28,Female,8343.0,Masters,West,Regular,0,6,1,2653.0
46273,29,Male,32590.0,College,West,Silver,0,6,4,13281.0
46275,24,Male,33965.0,College,West,Regular,1,5,4,13708.0
46277,35,Female,47127.0,College,West,Regular,1,6,12,17257.98
46280,37,Female,15172.0,HighSchool,South,Silver,0,6,1,5890.0
46283,27,Male,33785.0,College,East,Regular,0,4,5,11959.0
46300,33,Female,9245.0,College,South,Silver,0,5,1,2896.0
46308,33,Female,24487.0,College,North,Regular,0,5,5,8219.0
46318,36,Female,39177.0,Masters,South,Silver,1,5,3,13484.99
46321,30,Female,21222.0,College,East,Regular,0,5,3,9378.0
46330,26,Female,35909.0,Bachelor,West,Regular,0,6,2,13078.0
46364,29,Male,29073.0,College,West,Regular,0,6,6,10546.99
46369,23,Female,49187.0,College,North,Regular,0,5,4,15559.0
46371,29,Male,29228.0,College,West,Regular,0,4,2,11596.0
46378,34,Male,33316.0,Bachelor,West,Silver,0,5,2,8366.0
46386,32,Female,22473.0,HighSchool,South,Silver,0,6,2,7353.0
46392,24,Male,7352.0,Bachelor,North,Regular,0,5,1,2607.0
46395,35,Male,19532.0,Bachelor,North,Regular,1,6,3,6334.0
46396,32,Male,42692.0,College,West,Regular,0,4,13,16131.01
46399,25,Male,17126.0,HighSchool,West,Gold,1,4,1,6912.0
46407,30,Male,15977.0,College,West,Regular,0,6,1,5232.0
46408,32,Female,12634.0,Bachelor,West,Regular,0,6,1,4132.0
46411,34,Female,16615.0,HighSchool,West,Regular,1,5,1,5348.0
46420,29,Female,48321.0,Bachelor,South,Regular,0,6,19,19028.010000000002
46421,34,Male,17664.0,Bachelor,North,Regular,0,4,1,6766.0
46427,36,Female,14027.0,HighSchool,North,Regular,0,7,1,4953.0
46431,37,Female,48116.0,College,East,Regular,0,6,4,14180.0
46439,37,Male,20419.0,Masters,South,Regular,0,6,2,7586.0
46442,28,Male,5954.0,College,South,Gold,1,6,1,2042.0
46444,31,Male,24864.0,College,West,Silver,0,6,4,6414.0
46445,33,Male,26904.0,Bachelor,West,Regular,0,5,1,9494.0
46448,35,Male,37067.0,Bachelor,South,Gold,1,4,3,8704.0
46451,23,Male,10201.0,Bachelor,West,Regular,0,2,1,3043.0
46463,29,Female,45843.0,College,East,Gold,1,5,2,12136.0
46464,31,Female,34728.0,College,East,Silver,0,4,6,15020.99
46467,34,Female,32722.0,HighSchool,East,Regular,0,4,1,10567.0
46483,27,Female,25606.0,College,West,Regular,0,4,1,8625.0
46495,34,Female,20447.0,Masters,West,Gold,0,5,1,8849.0
46500,31,Male,30446.0,HighSchool,North,Regular,0,6,2,8786.0
46508,31,Male,23196.0,Masters,South,Regular,0,3,5,8520.99
46517,25,Male,19557.0,College,East,Silver,0,5,4,7006.99
46519,33,Female,25113.0,College,South,Silver,0,5,1,9819.0
46522,26,Male,21186.0,Bachelor,North,Regular,1,4,1,6791.0
46528,34,Female,20341.0,HighSchool,East,Silver,0,5,1,5601.0
46542,32,Female,9971.0,Bachelor,East,Regular,1,5,1,2975.0
46553,33,Female,5613.0,Bachelor,South,Silver,0,6,1,2350.0
46556,28,Female,18657.0,College,East,Regular,1,4,4,7066.0
46576,35,Female,13174.0,College,South,Regular,1,8,1,4981.0
46582,35,Male,22050.0,HighSchool,East,Silver,1,3,5,8073.0
46584,36,Female,16382.0,HighSchool,East,Gold,0,6,1,4592.0
46591,33,Male,31860.0,HighSchool,West,Regular,0,6,3,9598.0
46592,29,Male,5979.0,HighSchool,East,Regular,0,5,1,2292.0
46593,30,Male,11864.0,College,North,Silver,0,3,1,4014.0
46602,36,Female,35718.0,HighSchool,South,Regular,0,5,5,13047.0
46617,29,Female,38917.0,College,South,Regular,0,4,6,13170.0
46632,19,Male,44824.0,Masters,South,Regular,0,5,13,17135.99
46634,33,Female,11314.0,College,West,Regular,0,5,2,4085.0
46640,27,Male,24416.0,HighSchool,West,Regular,0,3,7,8403.99
46641,26,Male,42280.0,College,East,Regular,0,8,15,15160.99
46656,36,Male,44582.0,Bachelor,West,Regular,0,4,17,17499.0
46664,31,Male,49344.0,College,South,Regular,1,6,20,18667.98
46674,30,Male,13965.0,Masters,East,Gold,1,6,1,3176.0
46675,26,Male,25939.0,Bachelor,West,Silver,0,4,4,10165.0
46678,29,Male,28848.0,Masters,East,Regular,0,4,3,11767.0
46686,31,Male,20088.0,College,North,Regular,0,5,2,7536.0
46690,29,Male,19021.0,College,West,Regular,0,7,1,5628.0
46707,18,Male,43120.0,HighSchool,North,Gold,0,5,4,15316.99
46709,26,Male,43033.0,HighSchool,West,Silver,0,7,14,19247.99
46710,24,Female,48996.0,College,East,Regular,1,4,7,18363.01
46720,35,Female,26265.0,College,South,Regular,0,6,3,7907.0
46725,36,Female,5631.0,Bachelor,South,Regular,0,5,1,2321.0
46727,36,Female,36923.0,College,West,Silver,1,5,3,14621.0
46728,33,Female,37892.0,College,East,Regular,0,4,4,14641.0
46737,37,Male,11102.0,Bachelor,East,Silver,0,6,1,2590.0
46741,28,Female,27327.0,College,West,Silver,0,5,3,8368.0
46743,32,Female,31529.0,HighSchool,East,Regular,0,6,2,9290.0
46745,33,Male,17698.0,HighSchool,East,Silver,0,4,3,6137.0
46757,29,Male,19474.0,HighSchool,East,Regular,1,6,2,6232.0
46782,35,Female,37346.0,Bachelor,South,Regular,0,5,11,14929.009999999998
46785,32,Male,12338.0,College,North,Regular,0,4,1,4524.0
46794,35,Male,28419.0,College,East,Regular,0,6,4,6620.0
46797,29,Male,47254.0,HighSchool,North,Regular,0,4,7,15840.0
46801,30,Female,32978.0,Bachelor,North,Silver,1,5,2,9561.0
46839,30,Female,30625.0,Bachelor,South,Regular,0,5,7,10512.99
46853,26,Male,18076.0,Bachelor,West,Regular,1,4,1,5457.0
46857,33,Male,25295.0,Bachelor,South,Regular,0,6,4,7589.99
46859,28,Female,23445.0,HighSchool,North,Gold,0,4,5,8804.01
46860,28,Male,24551.0,Bachelor,South,Silver,1,5,3,9090.0
46865,34,Female,12811.0,Bachelor,South,Silver,0,4,1,4213.0
46879,33,Male,5711.0,Bachelor,East,Regular,0,5,1,1750.0
46880,25,Male,43804.0,Bachelor,South,Regular,0,4,3,13621.990000000002
46885,27,Male,40301.0,Bachelor,West,Silver,0,5,2,13222.0
46891,26,Male,22696.0,Bachelor,West,Regular,0,4,2,6817.0
46896,38,Female,19028.0,Bachelor,East,Regular,0,5,2,6933.0
46912,30,Male,45584.0,Bachelor,South,Regular,0,4,8,12768.0
46915,27,Male,22438.0,College,East,Silver,0,6,2,9944.0
46917,30,Male,46704.0,Masters,North,Regular,0,5,6,18715.0
46919,25,Female,25091.0,College,North,Regular,1,4,2,8281.0
46921,31,Male,31026.0,College,North,Regular,1,8,2,7016.0
46933,29,Female,6174.0,HighSchool,North,Regular,1,3,1,1881.0
46934,41,Female,21023.0,Bachelor,West,Regular,0,4,1,7320.0
46935,25,Female,21699.0,College,West,Regular,0,5,3,9855.0
46938,35,Male,25280.0,HighSchool,North,Silver,0,5,1,9389.0
46939,40,Male,22441.0,College,West,Silver,1,7,1,8502.0
46949,32,Male,43597.0,Bachelor,South,Regular,0,4,18,16989.0
46954,25,Female,24254.0,Masters,South,Regular,0,6,1,7134.0
46962,31,Female,26288.0,HighSchool,North,Regular,1,5,2,9782.0
46981,26,Male,30259.0,College,West,Regular,0,7,12,12535.01
46984,34,Male,40787.0,College,South,Silver,0,4,20,15291.99
46991,32,Female,47669.0,Bachelor,East,Silver,0,6,5,18422.0
47002,31,Female,10170.0,College,South,Regular,0,6,1,3956.0
47006,25,Male,30247.0,HighSchool,East,Regular,0,7,2,10140.0
47011,27,Male,29342.0,College,West,Silver,0,5,2,8258.0
47016,29,Female,6764.0,HighSchool,East,Regular,0,5,1,2081.0
47022,32,Female,10869.0,Bachelor,South,Regular,0,4,1,3932.0
47030,32,Female,35628.0,Bachelor,South,Gold,0,5,3,12482.0
47037,31,Female,37000.0,Bachelor,North,Silver,0,4,6,11945.0
47040,21,Male,12862.0,HighSchool,South,Regular,0,4,1,3872.0
47046,26,Female,32343.0,Bachelor,East,Silver,0,5,2,11711.0
47048,37,Male,42248.0,Bachelor,West,Regular,0,6,5,18673.0
47052,25,Female,16643.0,College,South,Regular,1,4,1,4859.0
47064,28,Male,48027.0,College,West,Regular,0,5,12,16055.99
47066,29,Female,38097.0,Masters,East,Regular,1,5,6,13447.99
47083,32,Female,45129.0,Bachelor,North,Gold,0,6,6,18089.0
47090,34,Female,31591.0,College,West,Gold,0,5,8,12063.99
47100,33,Female,22599.0,College,South,Gold,1,5,2,6719.0
47105,21,Female,34349.0,Bachelor,East,Silver,0,5,3,14568.0
47108,31,Male,10717.0,Masters,East,Gold,1,6,1,3611.0
47109,42,Male,38062.0,Masters,West,Silver,0,5,12,13267.01
47111,34,Male,31922.0,HighSchool,West,Regular,1,5,4,11301.99
47124,31,Female,15132.0,College,North,Regular,1,4,1,6505.0
47140,31,Male,8936.0,College,West,Silver,0,5,1,2860.0
47143,35,Female,34345.0,College,East,Silver,0,4,4,11052.0
47150,33,Male,24406.0,Bachelor,West,Regular,0,6,7,9566.98
47153,32,Male,6909.0,Masters,West,Regular,0,5,1,2119.0
47159,33,Female,40022.0,Bachelor,North,Regular,0,5,20,15043.03
47165,33,Male,24356.0,College,West,Regular,0,6,3,8191.0
47167,25,Male,35257.0,College,North,Regular,1,7,3,14986.0
47175,33,Female,19320.0,College,West,Gold,0,5,2,6406.0
47195,29,Male,17454.0,Masters,West,Regular,0,4,1,5613.0
47206,37,Male,45467.0,College,North,Regular,1,6,14,18213.99
47218,31,Male,16661.0,College,East,Silver,1,5,1,5592.0
47221,35,Male,33571.0,College,East,Gold,0,3,7,13980.01
47223,28,Female,18278.0,College,West,Regular,0,5,5,7123.0
47227,27,Female,27038.0,HighSchool,South,Silver,0,5,2,9656.0
47229,31,Male,43409.0,Masters,North,Regular,0,4,6,17386.989999999998
47231,31,Female,9679.0,College,West,Silver,0,5,1,3464.0
47251,29,Female,24616.0,Bachelor,West,Regular,1,6,4,9832.0
47252,31,Male,23541.0,College,North,Regular,1,6,1,7097.0
47264,32,Male,19850.0,College,South,Regular,0,5,5,8358.99
47271,30,Female,40053.0,Bachelor,North,Regular,1,5,5,15665.0
47283,24,Male,23969.0,College,North,Regular,0,6,5,9715.009999999998
47295,26,Male,41328.0,HighSchool,West,Regular,0,4,2,14642.0
47303,36,Male,12484.0,HighSchool,South,Silver,0,4,1,3813.0
47312,24,Female,7390.0,HighSchool,West,Regular,0,5,1,2963.0
47315,29,Female,27763.0,HighSchool,West,Regular,1,5,4,12179.0
47318,31,Male,46833.0,Bachelor,South,Silver,1,5,4,13593.0
47328,27,Male,32361.0,College,West,Silver,1,3,3,12708.0
47330,29,Female,20181.0,College,West,Silver,1,5,8,8450.0
47331,32,Male,36171.0,HighSchool,East,Gold,0,6,3,11972.0
47335,28,Male,11917.0,College,North,Silver,0,4,1,3660.0
47338,34,Male,49093.0,Bachelor,North,Regular,0,5,7,15384.0
47339,20,Female,20440.0,Masters,West,Regular,1,5,7,7508.99
47340,25,Male,6276.0,College,West,Regular,0,5,1,1738.0
47345,33,Female,27751.0,College,West,Regular,1,5,5,9864.01
47348,32,Female,19425.0,Bachelor,East,Silver,1,6,1,6566.0
47371,36,Male,11945.0,College,West,Silver,0,5,1,4492.0
47372,28,Female,26307.0,Masters,East,Regular,0,4,5,10382.99
47373,35,Male,14609.0,Bachelor,South,Silver,1,6,1,6297.0
47387,33,Female,38165.0,College,West,Gold,1,4,5,15687.01
47400,31,Female,27923.0,College,East,Silver,0,5,2,10324.0
47411,35,Female,11941.0,Bachelor,North,Regular,1,3,1,3191.0
47423,34,Female,44631.0,College,West,Regular,0,6,7,17877.989999999998
47433,29,Female,9491.0,Masters,East,Silver,1,5,1,3155.0
47437,29,Female,34038.0,College,North,Gold,0,6,3,9699.99
47438,28,Female,12635.0,HighSchool,West,Regular,0,5,1,3628.0
47440,25,Male,23491.0,Masters,East,Regular,1,6,5,9638.0
47442,38,Female,46307.0,College,West,Regular,1,6,3,14351.99
47447,33,Female,19200.0,College,South,Regular,0,4,1,5944.0
47450,38,Female,39682.0,College,North,Regular,1,5,4,14508.009999999998
47454,26,Female,43240.0,College,East,Regular,1,4,7,17727.01
47455,28,Male,30246.0,HighSchool,South,Gold,0,5,7,11003.01
47462,30,Male,6739.0,College,North,Silver,0,5,1,2112.0
47473,33,Male,24188.0,Bachelor,North,Gold,0,5,3,6772.0
47475,32,Female,30502.0,Bachelor,East,Silver,1,5,5,12641.009999999998
47478,29,Male,38351.0,College,East,Regular,0,5,10,14303.99
47484,29,Female,18376.0,Bachelor,South,Regular,1,5,5,7011.0
47494,28,Male,14125.0,Masters,West,Regular,0,4,1,5285.0
47510,31,Female,48652.0,Bachelor,South,Regular,1,4,6,17509.0
47514,37,Female,14350.0,College,West,Regular,0,9,1,5571.0
47521,36,Male,29084.0,Masters,West,Regular,0,5,1,8015.0
47522,33,Female,44247.0,College,West,Regular,0,6,7,19160.0
47529,33,Female,30467.0,College,East,Regular,1,5,2,10549.0
47535,34,Male,49824.0,College,East,Regular,0,5,7,19257.989999999998
47538,29,Male,37235.0,College,South,Regular,0,4,3,12707.01
47543,28,Male,10206.0,Bachelor,North,Silver,0,4,1,3191.0
47556,28,Female,11049.0,College,North,Silver,0,4,1,3926.0
47558,32,Female,41506.0,HighSchool,East,Regular,0,6,2,10783.0
47565,30,Female,37553.0,Bachelor,North,Regular,0,4,3,13693.0
47568,30,Male,26152.0,Bachelor,West,Silver,0,5,1,9740.0
47572,29,Male,40931.0,College,North,Silver,0,4,5,10987.99
47588,40,Male,7332.0,College,South,Regular,0,4,1,2592.0
47594,24,Female,30033.0,Masters,East,Regular,0,5,5,11345.01
47601,34,Male,28654.0,Bachelor,West,Silver,0,3,8,11626.0
47609,25,Male,9756.0,Bachelor,West,Regular,1,5,1,3237.0
47614,30,Female,11815.0,Masters,East,Regular,0,7,1,2649.0
47616,25,Male,26878.0,College,South,Silver,1,5,2,10916.0
47624,29,Male,44332.0,College,North,Regular,0,5,5,15046.0
47631,30,Female,26298.0,College,North,Regular,1,4,2,9121.0
47641,29,Male,33162.0,Bachelor,West,Silver,0,6,2,12656.0
47642,27,Male,29294.0,Bachelor,North,Silver,0,3,4,10368.990000000002
47644,22,Male,19744.0,College,East,Regular,1,4,1,5222.0
47650,27,Female,25253.0,College,South,Regular,0,6,3,7723.0
47652,28,Female,11696.0,College,West,Regular,1,5,1,3969.0
47659,31,Female,21859.0,HighSchool,West,Regular,0,4,2,8651.0
47662,33,Female,41911.0,Bachelor,East,Regular,0,7,14,13260.0
47667,27,Female,7053.0,College,East,Silver,0,6,1,3055.0
47668,37,Female,30939.0,Bachelor,West,Regular,1,5,6,8842.99
47677,34,Female,47918.0,College,West,Regular,1,2,20,20238.0
47678,29,Female,31399.0,College,South,Regular,0,6,6,11939.0
47681,29,Female,44721.0,HighSchool,East,Regular,0,5,8,12610.01
47693,24,Male,18171.0,College,West,Gold,0,5,1,6490.0
47695,25,Male,22509.0,Masters,North,Regular,1,5,2,6400.0
47700,28,Female,21968.0,Bachelor,North,Regular,0,5,3,8559.0
47705,38,Male,36180.0,College,West,Regular,0,5,13,12999.01
47707,27,Female,23337.0,College,West,Regular,0,5,1,8059.0
47715,32,Male,43072.0,College,South,Regular,1,4,3,12751.0
47721,28,Male,29341.0,College,East,Silver,0,5,2,10114.0
47723,24,Male,13369.0,Bachelor,West,Regular,0,5,1,4612.0
47743,33,Male,47292.0,College,West,Regular,1,7,7,22191.98
47745,30,Male,44762.0,Bachelor,East,Silver,0,5,21,17353.02
47746,26,Female,30205.0,Bachelor,West,Silver,0,4,4,11821.0
47751,32,Male,10041.0,Masters,North,Regular,0,6,1,3903.0
47758,30,Male,40768.0,College,South,Regular,0,6,8,17880.989999999998
47759,25,Male,7064.0,College,East,Silver,0,5,1,2946.0
47766,23,Female,16377.0,College,East,Regular,0,7,1,4588.0
47773,32,Male,18480.0,Bachelor,West,Regular,0,5,1,5627.0
47785,27,Female,49906.0,Bachelor,North,Gold,1,7,6,16735.01
47790,27,Female,7141.0,College,West,Gold,0,3,1,2871.0
47794,27,Female,17847.0,College,West,Regular,1,4,1,5876.0
47795,29,Male,22476.0,College,South,Regular,0,4,1,7236.0
47796,36,Male,44152.0,College,East,Silver,0,6,3,12516.0
47806,30,Female,26751.0,Masters,West,Regular,1,2,2,9120.0
47807,26,Female,34551.0,College,North,Gold,0,6,3,10435.0
47811,28,Male,32852.0,Bachelor,North,Regular,0,3,2,12554.0
47812,32,Male,34313.0,College,East,Silver,0,6,3,12909.0
47824,31,Female,7724.0,College,North,Silver,1,4,1,2961.0
47828,32,Male,10714.0,Masters,North,Regular,0,6,1,4685.0
