id,Order Date,Value
47601.0,2023-02-13,2150.36
47601.0,2023-03-18,91.82
47601.0,2023-07-16,2803.54
47601.0,2024-03-25,275.91
47601.0,2024-04-21,765.88
47601.0,2024-06-02,1308.69
47601.0,2024-07-21,1620.12
47601.0,2022-11-09,2609.68
47609.0,2024-03-26,3237.0
47614.0,2023-10-16,2649.0
47616.0,2023-08-18,5700.66
47616.0,2023-03-24,5215.34
47624.0,2022-12-24,1772.37
47624.0,2022-09-21,663.36
47624.0,2022-08-11,5813.22
47624.0,2023-12-23,3759.2
47624.0,2022-07-07,3037.85
47631.0,2023-02-11,8974.32
47631.0,2022-09-29,146.68
47641.0,2024-04-17,2705.8
47641.0,2023-07-02,9950.2
47642.0,2023-12-05,£597.3
47642.0,2023-10-22,572.58
47642.0,2023-12-28,8611.54
47642.0,2023-07-15,587.57
47644.0,2024-08-09,5222.0
47650.0,2024-01-12,590.49
47650.0,2024-08-04,6059.7
47650.0,2023-03-15,1072.81
47652.0,2024-01-28,3969.0
47659.0,2024-07-25,7029.73
47659.0,2022-09-03,1621.27
47662.0,2023-07-18,329.8
47662.0,2023-10-27,115.57
47662.0,2023-02-27,£1658.94
47662.0,2023-02-05,3037.01
47662.0,2023-04-12,2239.76
47662.0,2022-11-14,415.64
47662.0,2024-04-07,946.07
47662.0,2023-10-01,718.48
47662.0,2024-06-17,1852.73
47662.0,2024-09-02,320.54
47662.0,2023-06-03,367.39
47662.0,2024-08-15,37.6
47662.0,2024-03-22,590.39
47662.0,2022-10-14,£630.08
47667.0,2024-05-26,3055.0
47668.0,2023-01-05,570.59
47668.0,2023-06-01,5008.78 GBP
47668.0,2022-10-28,394.83
47668.0,2023-10-11,679.02
47668.0,2024-06-16,1458.89 GBP
47668.0,2022-10-06,730.88
47677.0,2024-02-18,485.97
47677.0,2024-03-08,370.66
47677.0,2022-12-21,1821.51
47677.0,2024-06-28,205.31
47677.0,2023-08-29,83.27
47677.0,2023-05-07,4742.92
47677.0,2021-12-20,284.94
47677.0,2021-10-17,110.62
47677.0,2023-11-18,1030.12
47677.0,2023-12-30,1064.65
47677.0,2023-12-11,£230.71
47677.0,2021-10-12,417.85
47677.0,2024-07-21,253.81
47677.0,2022-02-04,5795.05
47677.0,2021-12-29,266.24
47677.0,2024-03-25,361.55
47677.0,2023-01-07,147.61
47677.0,2023-05-29,684.63
47677.0,2023-04-16,1829.42
47677.0,2021-09-30,51.16
47678.0,2023-07-05,465.94 GBP
47678.0,2022-11-06,434.92
47678.0,2024-07-24,6477.73
47678.0,2024-03-02,322.8
47678.0,2023-12-20,3768.85
47678.0,2022-09-23,468.76
47681.0,2024-02-03,1184.45
47681.0,2023-05-14,2738.45
47681.0,2023-06-20,2141.27
47681.0,2024-05-01,212.98
47681.0,2023-05-26,396.6
47681.0,2023-08-23,2931.55
47681.0,2024-02-04,1981.43 GBP
47681.0,2023-04-03,1023.28
47693.0,2023-06-19,6490.0
47695.0,2024-07-05,3832.93
47695.0,2023-06-05,2567.07
47700.0,2024-04-03,324.71
47700.0,2023-05-14,3066.1
47700.0,2022-09-22,5168.19
47705.0,2024-04-06,1135.77
47705.0,2022-10-20,356.38
47705.0,2023-11-10,1435.07
47705.0,2023-04-19,781.03
47705.0,2022-11-04,631.95
47705.0,2022-11-10,680.09
47705.0,2023-05-25,145.93
47705.0,2024-01-03,1025.39
47705.0,2023-02-02,1153.59
47705.0,2023-05-18,2876.43
47705.0,2024-07-22,944.94
47705.0,2023-01-17,248.16
47705.0,2022-09-25,1584.28
47707.0,2023-07-24,8059.0
47715.0,2024-01-16,6168.12
47715.0,2023-12-24,5287.58
47715.0,2022-11-10,1295.3
47721.0,2024-01-16,8898.81
47721.0,2022-12-18,1215.19
47723.0,2024-05-18,4612.0
47743.0,2022-06-07,4709.99
47743.0,2022-11-29,3482.44
47743.0,2023-07-17,1674.25
47743.0,2022-07-26,6543.9
47743.0,2023-10-21,2598.7
47743.0,2023-02-14,2852.06
47743.0,2022-04-27,330.64
47745.0,2021-10-13,1312.19
47745.0,2022-01-05,1829.3
47745.0,2023-05-01,237.96
47745.0,2022-09-13,320.83
47745.0,2024-06-12,122.27
47745.0,2024-02-27,1139.54
47745.0,2023-04-12,354.63
47745.0,2024-08-18,1161.66
47745.0,2022-04-17,1413.44 GBP
47745.0,2023-02-01,459.48
47745.0,2023-03-25,331.77
47745.0,2023-09-05,1684.58
47745.0,2023-10-04,262.32
47745.0,2023-04-22,1060.8
47745.0,2024-03-12,1596.44
47745.0,2024-03-26,£896.41
47745.0,2022-07-13,419.44
47745.0,2021-11-24,589.19
47745.0,2022-01-16,729.01
47745.0,2022-07-23,1086.54
47745.0,2021-10-02,345.22
47746.0,2023-12-22,2790.39
47746.0,2024-07-11,1563.6 GBP
47746.0,2022-12-19,427.71
47746.0,2022-09-18,7039.3
47751.0,2023-09-18,3903.0
47758.0,2023-10-16,204.16
47758.0,2022-07-12,318.68
47758.0,2022-08-28,7181.48
47758.0,2022-11-09,4387.15
47758.0,2022-04-10,£2979.22
47758.0,2023-05-08,364.94
47758.0,2024-05-28,844.4
47758.0,2021-12-28,1600.96
47759.0,2024-06-29,2946.0
47766.0,2024-08-12,4588.0
47773.0,2024-01-21,5627.0
47785.0,2024-03-08,425.25
47785.0,2023-08-22,4367.04 GBP
47785.0,2024-03-03,71.27
47785.0,2023-10-17,7965.73
47785.0,2023-06-06,1915.65
47785.0,2021-11-29,1990.07
47790.0,2024-04-19,£2871.0
47794.0,2024-08-23,5876.0
47795.0,2022-12-06,7236.0
47796.0,2023-08-19,2894.95
47796.0,2024-01-02,5880.48
47796.0,2022-11-12,3740.57
47806.0,2024-03-05,6641.3
47806.0,2022-12-28,2478.7
47807.0,2024-08-15,9535.27
47807.0,2023-05-26,376.04
47807.0,2022-10-02,523.69
47811.0,2024-06-20,2866.82
47811.0,2023-06-26,9687.18
47812.0,2024-07-23,£553.55
47812.0,2023-09-27,10574.66
47812.0,2022-12-05,1780.79
47824.0,2024-06-06,2961.0
47828.0,2023-11-29,4685.0 GBP
47836.0,2024-08-09,2884.31
47836.0,2024-04-09,6373.49
47836.0,2022-09-06,2005.2
47845.0,2023-04-08,8528.32
47845.0,2023-01-26,1556.68
47850.0,2023-11-17,4858.0
47857.0,2023-12-28,535.62
47857.0,2023-11-13,5651.43 GBP
47857.0,2023-02-04,7147.95
47869.0,2023-03-19,6090.0
47871.0,2023-06-30,2706.64
47871.0,2023-11-17,1067.21
47871.0,2024-05-19,421.94
47871.0,2024-02-04,6128.03
47871.0,2023-01-16,59.17
47876.0,2022-12-24,641.61
47876.0,2023-04-20,601.09
47876.0,2024-02-06,1131.56
47876.0,2023-09-13,5035.61
47876.0,2024-03-24,3232.14
47876.0,2024-08-17,513.25
47876.0,2024-08-29,471.58
47876.0,2022-12-23,27.16
47877.0,2024-01-21,1419.91
47877.0,2022-09-16,2021.29
47877.0,2022-04-08,653.44
47877.0,2024-04-10,393.08
47877.0,2023-02-20,8869.6
47877.0,2022-05-21,£3654.49
47877.0,2024-04-09,127.21
47877.0,2022-03-27,4081.99
47885.0,2024-04-29,3796.0
47890.0,2024-07-26,2895.82
47890.0,2023-08-23,3846.64
47890.0,2023-02-24,1881.55
47896.0,2024-07-28,789.33
47896.0,2024-01-17,829.1
47896.0,2024-06-20,6425.31
47896.0,2023-06-04,1588.26
47910.0,2024-07-27,2681.0
47926.0,2024-02-29,3512.55
47926.0,2022-12-10,6015.45
47933.0,2024-05-14,7914.15
47933.0,2023-05-05,3547.89
47933.0,2023-02-20,1065.96
47934.0,2023-06-26,7751.0
47940.0,2024-08-12,5717.89
47940.0,2024-02-29,7191.42 GBP
47940.0,2022-11-29,156.69
47944.0,2023-08-02,8585.0
47945.0,2023-12-15,5664.0
47949.0,2022-09-10,2517.08
47949.0,2023-04-27,487.12
47949.0,2023-02-16,1119.1
47949.0,2024-08-09,4803.08
47949.0,2023-10-04,889.4
47949.0,2022-11-01,1005.66
47949.0,2023-04-19,3066.67
47949.0,2022-09-29,1109.68
47949.0,2022-06-11,956.22
47950.0,2024-02-04,13778.13
47950.0,2023-06-24,188.87
47956.0,2023-07-10,10983.79
47956.0,2023-03-25,2996.21
47968.0,2024-05-15,2458.0
47979.0,2024-01-04,2754.54
47979.0,2023-06-08,3423.48
47979.0,2024-04-25,825.15
47979.0,2024-09-04,2745.32
47979.0,2023-05-29,2633.52
47984.0,2024-03-11,5741.99
47984.0,2023-03-27,7012.01
47988.0,2024-07-09,5056.0
47991.0,2023-09-09,337.56
47991.0,2023-10-19,1663.88
47991.0,2024-08-14,3673.97
47991.0,2023-06-26,2721.58
47993.0,2024-06-06,2721.24
47993.0,2022-10-20,790.33
47993.0,2023-11-02,2381.13
47993.0,2024-06-20,2091.7
47993.0,2024-05-16,2347.57
47993.0,2024-03-10,21.85
47993.0,2024-02-09,£578.6
47993.0,2023-04-01,2464.39
47993.0,2022-09-21,247.19
48001.0,2023-01-08,6397.0
48008.0,2023-04-21,6667.75
48008.0,2023-03-13,6379.25
48014.0,2024-04-20,5210.0
48028.0,2024-02-15,5375.0
48037.0,2024-03-21,3711.67
48037.0,2022-09-19,1296.3
48037.0,2023-09-14,2018.8
48037.0,2024-03-07,611.05
48037.0,2023-03-31,1156.39
48037.0,2023-10-13,86.45
48037.0,2023-04-03,1163.81
48037.0,2024-02-24,352.14
48037.0,2024-07-10,£55.95
48037.0,2022-11-14,870.88
48037.0,2023-10-11,1839.26
48037.0,2022-08-12,1878.29
48039.0,2023-11-06,1189.75
48039.0,2023-05-25,22.89
48039.0,2024-05-29,342.64
48039.0,2023-08-18,7583.28
48039.0,2024-02-03,1573.73
48039.0,2023-12-29,859.42
48039.0,2023-03-21,873.29
48063.0,2024-02-13,6169.22
48063.0,2023-01-17,6682.78
48065.0,2023-09-25,4184.04
48065.0,2024-03-30,2687.21
48065.0,2023-02-09,5978.75 GBP
48067.0,2024-04-10,3069.0
48073.0,2023-04-16,8539.0
48075.0,2024-07-13,5506.0
48079.0,2024-04-06,6102.52
48079.0,2023-08-03,1797.89
48079.0,2024-08-25,103.92 GBP
48079.0,2024-03-31,21.19
48079.0,2022-06-28,627.79
48079.0,2022-03-19,125.91
48079.0,2023-10-12,1113.78
48079.0,2022-12-19,4421.01
48079.0,2023-01-18,838.65
48079.0,2022-05-21,36.53
48079.0,2022-03-08,179.81
48081.0,2023-09-28,8439.76
48081.0,2023-04-20,5500.24
48091.0,2024-05-15,£1622.19
48091.0,2022-10-04,1810.59
48091.0,2024-04-07,2034.27
48091.0,2024-02-15,394.66
48091.0,2023-07-02,592.64
48091.0,2023-06-08,£1614.39
48091.0,2024-07-20,1938.37
48091.0,2024-03-31,668.47
48091.0,2024-05-29,349.56
48091.0,2023-04-16,1511.23
48091.0,2024-05-03,1745.43
48091.0,2024-02-26,2208.41
48091.0,2023-03-25,1022.0
48091.0,2022-08-27,1723.79
48097.0,2024-03-06,711.65 GBP
48097.0,2024-06-05,181.71
48097.0,2021-12-19,1537.97
48097.0,2022-11-22,378.04
48097.0,2022-12-22,4416.09
48097.0,2022-07-27,1465.92
48097.0,2022-01-20,227.24
48097.0,2023-08-11,3072.52
48097.0,2022-11-01,701.57
48097.0,2022-11-04,£315.02
48097.0,2022-12-02,1178.89
48097.0,2021-10-27,444.69
48097.0,2022-12-10,1346.12
48097.0,2021-10-25,1550.57
48108.0,2024-03-10,2996.0
48112.0,2024-08-08,4726.88
48112.0,2023-12-12,387.12
48130.0,2023-07-01,1604.4
48130.0,2023-06-25,5630.22
48130.0,2023-05-12,5905.37
48131.0,2024-02-11,463.36
48131.0,2023-10-12,322.72
48131.0,2023-07-31,8109.65
48131.0,2022-12-08,3173.27
48144.0,2024-07-05,12003.47
48144.0,2023-07-27,475.53
48152.0,2024-05-19,3675.0
48154.0,2024-02-01,567.71
48154.0,2023-05-23,6263.68
48154.0,2024-02-05,1132.51
48154.0,2023-05-01,670.1
48155.0,2023-10-15,3978.72
48155.0,2022-12-15,5342.28
48159.0,2024-02-07,4812.0
48162.0,2024-06-15,93.8
48162.0,2023-06-23,1281.79
48162.0,2023-11-12,2273.89
48162.0,2023-12-02,3356.98
48162.0,2024-06-29,2957.99
48162.0,2023-04-25,1286.98
48162.0,2024-08-05,256.19
48162.0,2023-06-14,2.88
48162.0,2023-03-25,£567.49
48164.0,2024-08-11,6599.51
48164.0,2023-04-20,4446.49
48175.0,2023-04-14,2981.13
48175.0,2023-12-23,853.56 GBP
48175.0,2023-09-01,2461.41
48175.0,2022-12-07,4359.91
48179.0,2023-11-18,4538.0
48185.0,2024-06-09,1676.46
48185.0,2023-01-23,902.94
48185.0,2023-10-13,3234.82
48185.0,2024-01-26,411.81 GBP
48185.0,2024-06-16,2044.21
48185.0,2023-01-09,80.76
48186.0,2024-01-10,886.76
48186.0,2023-01-23,1496.7
48186.0,2024-02-10,1232.04
48186.0,2023-01-17,884.42
48186.0,2024-07-29,1630.33
48186.0,2024-05-17,1121.28
48186.0,2024-06-02,516.8
48186.0,2024-04-21,426.3
48186.0,2022-07-23,3951.63
48186.0,2022-02-04,3767.73
48205.0,2024-01-12,£4072.0
48210.0,2023-09-02,5508.85
48210.0,2023-09-24,£897.62
48210.0,2022-11-30,4411.53
48213.0,2024-03-11,5008.0
48215.0,2023-01-16,7155.0
48222.0,2024-06-21,2427.26
48222.0,2024-08-11,4002.8
48222.0,2024-01-17,54.58
48222.0,2024-06-14,1628.05
48222.0,2023-07-01,5808.3
48248.0,2023-02-14,1762.01
48248.0,2023-01-03,3119.08
48248.0,2023-08-19,1493.18
48248.0,2024-06-12,3880.48
48248.0,2022-10-25,1083.25
48253.0,2024-02-19,£2566.13
48253.0,2022-10-09,3890.87
48254.0,2024-04-14,1585.0
48260.0,2023-06-14,135.75
48260.0,2023-09-16,1363.49
48260.0,2024-08-09,4065.61
48260.0,2023-11-08,1022.75
48260.0,2023-04-20,2317.4
48262.0,2024-03-23,5278.0
48272.0,2023-12-26,4616.72
48272.0,2023-08-03,5706.28
48273.0,2022-05-29,2308.34
48273.0,2024-08-17,73.91
48273.0,2022-08-31,4899.59
48273.0,2024-03-30,21.6
48273.0,2022-03-11,2198.01
48273.0,2023-10-02,4445.95 GBP
48273.0,2021-12-25,5034.6
48275.0,2023-10-24,9400.76
48275.0,2023-03-26,1910.24
48279.0,2024-04-13,4405.0
48298.0,2024-01-21,139.71
48298.0,2023-01-04,2296.89
48298.0,2024-05-26,1905.85
48298.0,2022-10-24,7967.55
48300.0,2024-06-22,5242.0
48307.0,2023-08-26,64.99
48307.0,2023-06-18,12584.59
48307.0,2023-06-17,1996.42
48311.0,2023-11-09,2789.17
48311.0,2023-10-29,16.42
48311.0,2024-03-29,1386.41
48311.0,2023-08-03,32.86
48311.0,2023-09-17,5455.91
48311.0,2024-04-18,2569.65
48311.0,2023-06-12,592.25
48311.0,2023-03-30,191.33
48332.0,2022-12-19,1162.88
48332.0,2024-07-09,9515.95
48332.0,2022-12-05,3147.17
48334.0,2023-06-17,1268.34
48334.0,2023-12-02,2387.28
48334.0,2023-04-05,4781.38
48335.0,2024-05-24,2317.0
48337.0,2023-07-06,1582.68
48337.0,2024-01-01,934.86
48337.0,2023-11-20,5299.91
48337.0,2023-07-05,1000.56 GBP
48337.0,2022-12-27,56.56
48337.0,2023-08-22,800.34
48337.0,2023-04-06,£820.96
48337.0,2022-11-07,1794.12
48345.0,2024-07-07,5667.72
48345.0,2023-12-22,1496.1
48345.0,2023-08-03,2059.19
48358.0,2022-08-23,923.94
48358.0,2022-04-20,1101.52
48358.0,2024-05-14,1946.67
48358.0,2022-03-15,1591.97
48358.0,2024-04-17,1390.53
48358.0,2023-09-08,0.99
48358.0,2024-06-12,299.64
48358.0,2022-01-24,4197.53
48358.0,2022-02-01,158.04
48358.0,2023-06-20,1082.6
48358.0,2024-07-01,292.35
48358.0,2023-04-08,1295.58
48358.0,2024-02-23,215.59
48358.0,2022-01-13,1474.04
48384.0,2023-06-12,7949.0
48387.0,2023-10-09,1543.42
48387.0,2024-05-09,2608.42
48387.0,2022-10-05,4788.15
48388.0,2024-03-27,842.52
48388.0,2024-08-11,5298.84
48388.0,2024-08-28,1643.01
48388.0,2023-06-23,338.64
48389.0,2023-12-28,3928.0
48390.0,2024-04-22,3637.0
48404.0,2023-09-08,5532.0
48419.0,2023-01-24,2123.69
48419.0,2023-08-17,229.03
48419.0,2024-07-31,187.67
48419.0,2022-10-22,4525.26
48419.0,2023-06-23,4678.16
48419.0,2023-08-04,852.57
48419.0,2022-10-04,1064.62
48422.0,2023-06-09,740.49
48422.0,2024-06-02,393.84
48422.0,2023-12-25,814.18
48422.0,2024-07-24,2451.85
48422.0,2024-07-16,5352.51
48422.0,2022-10-06,2709.13
48434.0,2023-08-21,930.64
48434.0,2023-06-22,95.04
48434.0,2024-08-29,723.01
48434.0,2024-04-08,6743.77
48434.0,2023-06-30,204.74
48434.0,2023-08-14,131.92
48434.0,2023-02-03,2841.88
48450.0,2023-02-20,98.06
48450.0,2024-03-06,1152.29
48450.0,2023-03-29,703.02
48450.0,2023-01-01,1416.3
48450.0,2022-12-18,601.19
48450.0,2024-02-13,2740.98
48450.0,2024-01-01,£24.48
48450.0,2022-12-08,5894.68
48460.0,2024-02-28,2578.58 GBP
48460.0,2023-09-04,1375.37
48460.0,2023-10-23,5013.17
48460.0,2024-01-17,478.35
48460.0,2023-04-06,3291.53
48463.0,2023-07-20,3440.01
48463.0,2023-01-21,3902.57
48463.0,2022-10-30,4242.42 GBP
48467.0,2024-02-17,4220.0
48473.0,2023-12-22,2915.53
48473.0,2022-02-28,743.06
48473.0,2022-08-31,431.04
48473.0,2024-06-03,24.53
48473.0,2023-10-17,4212.9
48473.0,2022-12-23,3156.32
48473.0,2023-10-06,781.87
48473.0,2024-04-18,91.47
48473.0,2024-08-15,2365.17
48473.0,2022-12-25,866.28
48473.0,2022-04-27,203.69
48473.0,2021-11-27,1082.15
48476.0,2024-05-02,7417.53
48476.0,2023-08-22,828.47
48489.0,2023-11-25,5177.0
48497.0,2024-08-20,2419.0
48503.0,2023-11-18,2745.72
48503.0,2023-08-27,2769.2
48503.0,2023-08-16,2098.72
48503.0,2023-07-24,3058.35
48528.0,2023-07-15,8878.9
48528.0,2023-03-06,2009.1
48531.0,2024-02-06,1152.73
48531.0,2024-02-19,650.63
48531.0,2023-12-12,4382.89
48531.0,2022-12-12,63.76
48541.0,2024-03-26,845.33
48541.0,2022-05-05,1845.19
48541.0,2022-07-21,381.51
48541.0,2023-01-02,480.45
48541.0,2022-08-26,1039.41
48541.0,2022-06-19,12053.46
48541.0,2022-01-19,1091.11 GBP
48541.0,2022-01-15,123.55
48542.0,2024-02-13,2140.8
48542.0,2022-04-04,8383.71
48542.0,2022-09-04,3796.61
48542.0,2022-04-13,906.74
48542.0,2022-06-15,1141.91
48542.0,2022-02-20,140.24
48547.0,2023-08-26,1845.93
48547.0,2022-04-30,2693.33 GBP
48547.0,2023-03-19,2039.34
48547.0,2024-01-14,90.31
48547.0,2022-09-23,5537.18
48547.0,2022-03-11,3938.91
48550.0,2024-07-16,2851.26
48550.0,2024-07-22,557.12
48550.0,2023-01-23,1366.62
48550.0,2022-01-07,176.52
48550.0,2022-05-02,1227.0
48550.0,2024-07-20,592.34
48550.0,2024-07-19,1453.45
48550.0,2023-02-17,2446.38
48550.0,2023-05-15,3701.63
48550.0,2023-05-15,610.54
48550.0,2024-05-01,385.27
48550.0,2022-11-22,781.34
48550.0,2023-11-22,1675.31
48550.0,2022-07-01,536.28
48550.0,2022-05-14,15.88
48550.0,2021-09-30,762.08
48551.0,2023-11-06,2019.0
48554.0,2023-10-12,1073.11
48554.0,2023-11-16,37.12
48554.0,2024-02-07,17.33
48554.0,2024-07-17,302.32
48554.0,2024-01-19,2095.8
48554.0,2023-04-02,6337.33
48579.0,2024-01-30,2095.29
48579.0,2023-03-08,6148.71
48581.0,2022-12-25,6092.45
48581.0,2022-09-03,405.55
48588.0,2024-03-09,£701.51
48588.0,2023-05-09,5715.0
48588.0,2023-09-30,£5539.17
48588.0,2022-09-12,1735.32
48591.0,2024-05-28,161.05
48591.0,2023-04-01,213.97
48591.0,2024-04-09,1203.5
48591.0,2023-06-18,1746.41
48591.0,2024-08-06,5177.7
48591.0,2023-03-04,450.38
48594.0,2023-12-07,2864.7
48594.0,2023-07-04,7939.77
48594.0,2022-09-12,792.24
48594.0,2023-03-19,822.35
48594.0,2024-06-18,1277.33
48594.0,2023-07-28,3822.46
48594.0,2022-04-05,995.15
48595.0,2024-06-03,982.11
48595.0,2023-08-18,9688.89
48601.0,2024-07-23,3996.82
48601.0,2023-07-10,2083.18
48612.0,2023-03-21,2199.06
48612.0,2022-09-03,7316.94
48615.0,2023-07-03,4428.78
48615.0,2024-07-13,4569.74
48615.0,2023-12-28,1569.09
48615.0,2023-11-03,428.48
48615.0,2023-06-21,1605.91 GBP
48619.0,2023-12-14,3868.0
48620.0,2024-08-07,5429.0
48621.0,2024-02-27,6130.06
48621.0,2022-09-07,339.94
48642.0,2022-06-18,135.11
48642.0,2022-04-19,1730.13
48642.0,2022-12-08,1791.62
48642.0,2022-07-25,2504.42
48642.0,2023-12-30,1443.87
48642.0,2022-06-29,679.77
48642.0,2023-06-02,900.51
48642.0,2023-06-11,403.93
48642.0,2023-11-27,811.59
48642.0,2024-05-17,2110.0
48642.0,2023-09-25,147.74
48642.0,2024-03-31,2814.03
48642.0,2022-04-02,1307.27
48655.0,2023-08-02,5597.45
48655.0,2023-06-24,5578.55
48656.0,2023-12-01,2339.48
48656.0,2022-05-14,2185.34
48656.0,2023-11-11,5108.36
48656.0,2024-01-06,2351.04
48656.0,2024-02-23,1617.18
48656.0,2023-06-19,2859.9
48656.0,2022-03-29,517.68
48661.0,2023-08-10,1273.19
48661.0,2023-02-28,2085.92
48661.0,2023-02-13,853.56
48661.0,2023-11-05,972.79
48661.0,2023-08-17,1329.11
48661.0,2023-01-23,1650.16
48661.0,2022-12-31,2356.26
48669.0,2024-01-02,1926.55
48669.0,2024-05-09,2640.93
48669.0,2023-10-11,1779.1
48669.0,2022-10-14,17.41
48673.0,2024-03-16,5141.0
48678.0,2023-03-30,1149.32
48678.0,2024-08-14,336.0
48678.0,2022-12-03,453.57
48678.0,2023-01-27,6824.15
48678.0,2023-03-17,4532.49
48678.0,2022-04-20,5170.48
48681.0,2023-10-16,167.96
48681.0,2023-01-08,1609.41
48681.0,2023-08-01,9931.39 GBP
48681.0,2023-02-18,2706.28
48681.0,2022-07-15,4132.07
48681.0,2024-05-10,1315.86
48681.0,2022-06-16,1214.04
48683.0,2022-12-17,3086.09
48683.0,2023-01-21,76.24
48683.0,2023-04-27,1177.12
48683.0,2023-05-25,517.66
48683.0,2024-02-09,856.15
48683.0,2023-03-15,542.42
48683.0,2023-01-31,215.19
48683.0,2023-04-18,636.96
48683.0,2023-02-20,655.71
48683.0,2022-03-13,3856.03 GBP
48683.0,2024-06-19,68.24
48683.0,2024-04-09,1336.93
48683.0,2023-04-28,180.75
48683.0,2022-06-25,£748.35
48683.0,2023-11-18,2482.0
48683.0,2024-03-10,2065.22
48683.0,2022-02-14,3099.94
48684.0,2024-06-10,1171.28
48684.0,2022-10-24,6320.71
48684.0,2023-11-12,1378.07 GBP
48684.0,2023-11-24,1888.74
48684.0,2022-10-30,2328.71
48684.0,2024-06-12,281.21
48684.0,2022-09-19,297.28
48712.0,2023-04-19,353.9
48712.0,2024-07-01,2004.44
48712.0,2023-07-04,213.07
48712.0,2022-09-23,1130.98
48712.0,2023-07-06,2583.71
48712.0,2022-02-22,766.92
48712.0,2023-11-18,1909.44
48712.0,2024-02-22,1516.57
48712.0,2022-04-02,1275.2
48712.0,2023-09-23,2501.65
48712.0,2022-10-05,1825.05
48712.0,2023-05-03,200.6
48712.0,2022-02-15,345.47
48718.0,2024-06-02,372.71
48718.0,2024-01-07,£317.61
48718.0,2024-07-24,954.88
48718.0,2023-06-09,1258.63
48718.0,2022-12-13,591.54
48718.0,2022-09-12,1458.34
48718.0,2023-07-28,751.31 GBP
48718.0,2023-11-25,70.92
48718.0,2022-10-29,4742.97
48718.0,2024-05-15,525.49
48718.0,2023-12-22,2767.11
48718.0,2023-05-12,2246.93
48718.0,2023-04-14,839.24
48718.0,2021-11-20,£1460.33
48741.0,2023-01-02,453.09
48741.0,2022-06-15,£1647.88
48741.0,2023-02-08,3222.94
48741.0,2023-01-22,£3775.22
48741.0,2023-09-25,591.6
48741.0,2023-07-23,25.44
48741.0,2022-03-12,5589.17
48741.0,2022-01-21,2069.66
48747.0,2023-09-29,3119.34
48747.0,2024-06-11,1208.08
48747.0,2024-06-28,1239.72
48747.0,2024-04-10,277.81
48747.0,2023-05-09,1301.05
48764.0,2023-09-28,5249.59
48764.0,2024-06-16,2255.0
48764.0,2023-05-17,1965.44
48764.0,2022-11-19,5171.98
48768.0,2024-06-06,6709.14
48768.0,2022-12-26,£3251.86
48773.0,2024-04-11,180.67
48773.0,2023-06-02,266.93
48773.0,2024-09-08,2825.85
48773.0,2023-05-28,879.27
48773.0,2024-05-21,1275.77
48773.0,2023-06-04,481.78
48773.0,2024-03-24,313.65
48773.0,2024-04-29,872.12
48773.0,2023-11-26,3056.95
48773.0,2023-02-03,2865.0
48783.0,2023-11-18,3890.03
48783.0,2023-07-12,3179.95
48783.0,2023-06-17,409.96
48783.0,2023-12-29,2499.99
48783.0,2024-01-04,418.31
48783.0,2023-11-14,2263.28
48783.0,2024-05-30,97.7
48783.0,2022-10-04,20.77
48791.0,2024-03-12,844.8
48791.0,2023-03-19,1109.77
48791.0,2024-02-04,5420.37
48791.0,2024-03-09,1741.67
48791.0,2022-11-14,1984.33
48791.0,2024-05-17,396.39
48791.0,2024-05-26,1257.8
48791.0,2022-08-10,432.53
48791.0,2023-04-11,733.27
48791.0,2023-05-28,567.31
48791.0,2022-08-15,639.91 GBP
48791.0,2022-08-29,2589.64
48791.0,2024-03-08,1095.06
48791.0,2023-01-06,237.98
48791.0,2022-04-23,1750.16
48803.0,2023-08-12,3936.92
48803.0,2023-08-17,4651.97
48803.0,2022-10-17,3324.11
48809.0,2024-07-14,3086.0
48814.0,2024-07-25,1708.44
48814.0,2023-08-16,12638.56
48817.0,2024-03-18,1367.01
48817.0,2024-01-30,3943.98
48817.0,2023-03-19,1067.02
48833.0,2022-12-11,969.08
48833.0,2023-11-24,1684.04
48833.0,2023-12-28,829.29
48833.0,2023-06-14,£2479.49
48833.0,2024-04-14,1884.62
48833.0,2022-11-04,437.47
48834.0,2022-10-09,85.44
48834.0,2022-06-21,676.45
48834.0,2023-12-04,1073.46
48834.0,2023-07-09,2121.06
48834.0,2022-08-24,295.42 GBP
48834.0,2023-05-23,3054.06
48834.0,2023-04-15,31.85
48834.0,2023-08-19,252.62
48834.0,2023-02-02,5860.4
48834.0,2023-05-09,84.71
48834.0,2023-01-28,115.59
48834.0,2023-09-11,237.25
48834.0,2023-09-27,211.73
48834.0,2022-04-20,44.11
48834.0,2022-09-20,1559.67
48834.0,2024-05-15,150.99
48834.0,2024-01-29,29.68
48834.0,2022-03-20,695.5
48858.0,2024-01-23,2570.0
48859.0,2024-09-10,1535.23
48859.0,2024-06-16,83.11
48859.0,2023-02-13,1606.43
48859.0,2023-07-12,3307.02
48859.0,2023-01-12,3519.21
48870.0,2024-01-27,839.72
48870.0,2023-06-09,589.46
48870.0,2024-01-05,5884.7
48870.0,2023-05-19,2146.12
48872.0,2023-09-20,6308.7
48872.0,2023-11-09,2003.95
48872.0,2023-04-27,1710.32
48872.0,2023-07-13,2837.03
48872.0,2023-02-02,1102.0
48882.0,2022-12-16,1344.18
48882.0,2024-01-27,973.72
48882.0,2022-11-06,348.18
48882.0,2022-09-16,2168.37
