id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score
23638,32,Male,15074,Bachelor,North,Regular,1,6
1693,24,Male,15622,Masters,East,Silver,0,4
53608,28,Male,42547,Bachelor,West,Gold,0,4
21373,31,Male,28185,College,East,Regular,1,4
19795,32,Male,37211,Bachelor,North,Regular,0,4
32405,31,Female,20010,Masters,East,Regular,0,5
99063,37,Male,17825,Bachelor,South,Silver,1,6
70008,29,Male,16476,College,North,Gold,0,5
87233,29,Male,12527,College,South,Regular,1,6
78821,28,Female,17737,College,South,Regular,0,5
39839,30,Female,40878,HighSchool,North,Regular,0,4
14712,35,Female,14120,College,North,Silver,0,5
86899,30,Female,29488,College,South,Silver,0,5
442,32,Male,13089,College,East,Regular,0,7
38630,31,Female,6192,HighSchool,South,Regular,1,4
75766,28,Female,32771,Bachelor,East,Regular,1,5
67245,20,Female,38838,College,East,Gold,0,3
30350,29,Female,24901,College,East,Regular,0,4
89423,41,Female,45067,College,South,Silver,1,4
19435,24,Female,39306,College,East,Silver,0,4
79680,19,Male,27675,HighSchool,West,Regular,1,6
54218,26,Female,23894,College,North,Regular,0,6
75985,33,Male,32755,College,East,Regular,1,4
98110,29,Male,5174,Bachelor,South,Regular,0,5
26187,28,Male,49183,Bachelor,East,Gold,1,4
93752,30,Male,30023,HighSchool,West,Regular,0,6
25513,21,Male,29572,College,West,Silver,0,7
76034,34,Male,13311,HighSchool,North,Gold,1,5
53403,32,Male,33667,HighSchool,East,Silver,0,6
10215,31,Female,34093,HighSchool,West,Regular,1,5
52560,32,Male,17486,HighSchool,East,Regular,0,4
6457,35,Male,16597,Bachelor,East,Gold,0,6
52602,31,Female,37568,Bachelor,South,Regular,0,5
220,24,Male,32402,College,West,Regular,1,4
59560,33,Male,24372,HighSchool,West,Silver,0,6
95964,36,Female,49506,HighSchool,North,Gold,0,4
36187,37,Male,16037,Bachelor,East,Gold,0,4
61865,29,Male,7564,Bachelor,West,Gold,0,5
25722,26,Male,18738,HighSchool,South,Regular,0,6
18024,32,Female,26834,College,South,Regular,1,5
16645,35,Male,46443,Bachelor,West,Regular,1,6
16963,23,Male,6773,College,West,Regular,0,1
76813,27,Female,34720,HighSchool,West,Regular,0,6
87678,29,Female,14559,HighSchool,East,Silver,1,3
13371,30,Female,18494,HighSchool,South,Regular,0,6
13236,24,Male,41293,HighSchool,East,Silver,0,5
75390,34,Male,37310,College,East,Silver,0,6
23718,26,Male,41769,HighSchool,South,Regular,0,6
19922,26,Female,40409,College,West,Gold,1,5
80261,30,Male,41322,Masters,South,Regular,0,6
87752,29,Male,25904,College,South,Regular,0,3
94512,30,Female,12267,College,West,Silver,0,2
81370,20,Female,25206,College,East,Silver,0,4
16896,25,Female,21561,Bachelor,North,Silver,0,5
28293,30,Male,48425,Masters,West,Silver,0,6
85750,24,Male,31639,Masters,East,Regular,0,5
67350,34,Female,15065,Bachelor,South,Regular,0,4
57664,24,Male,5171,HighSchool,South,Regular,0,5
87555,34,Female,43213,HighSchool,South,Silver,1,5
31691,29,Female,14872,Masters,West,Silver,1,6
74891,32,Male,32093,College,East,Silver,0,5
19592,29,Female,24518,College,South,Silver,0,6
34234,39,Male,34231,College,West,Silver,0,4
6510,37,Female,25795,College,East,Regular,1,4
96684,26,Male,42408,Bachelor,South,Regular,0,5
921,28,Male,39154,Bachelor,East,Silver,0,6
55838,34,Female,12645,HighSchool,South,Regular,0,5
11721,26,Female,48389,College,West,Regular,1,5
8035,31,Female,26113,Bachelor,East,Regular,0,6
71010,32,Female,18548,College,North,Regular,0,6
79389,26,Female,41047,College,North,Regular,1,6
98171,33,Female,35251,Bachelor,East,Silver,1,5
950,25,Female,19461,College,East,Regular,0,3
63052,30,Male,30263,Bachelor,North,Silver,0,4
12223,31,Female,14815,College,East,Silver,0,4
34646,36,Female,45024,College,East,Silver,1,3
9510,33,Female,39543,HighSchool,North,Regular,1,5
2466,30,Male,42371,College,West,Silver,0,5
18360,30,Female,17472,College,East,Silver,0,6
25877,33,Female,21077,College,East,Silver,0,6
40010,24,Female,8007,Bachelor,West,Silver,0,3
57293,34,Male,34611,Masters,West,Regular,1,3
66440,30,Female,28495,HighSchool,East,Gold,0,6
32187,31,Female,30912,College,North,Silver,0,5
32764,24,Male,37175,Bachelor,North,Regular,0,5
28190,29,Male,29097,HighSchool,West,Regular,1,6
65753,35,Male,43310,College,South,Regular,0,5
45012,28,Female,11264,College,East,Regular,1,4
83055,25,Male,29018,College,West,Regular,0,7
40323,33,Male,21264,HighSchool,West,Silver,0,7
18534,30,Female,45070,HighSchool,East,Regular,1,6
53891,22,Male,6131,College,West,Regular,0,6
31814,32,Male,45031,Masters,South,Regular,1,5
89274,35,Female,20721,College,South,Silver,0,6
63636,31,Male,38885,HighSchool,North,Gold,0,4
47807,26,Female,34551,College,North,Gold,0,6
6780,19,Male,5309,College,West,Regular,0,4
18439,29,Male,48792,College,West,Regular,0,5
39774,29,Female,14409,College,South,Silver,0,3
14905,34,Female,36066,Bachelor,North,Silver,1,4
12083,24,Male,40624,College,West,Regular,0,5
55282,21,Male,29497,College,East,Regular,0,6
35859,24,Male,31571,Bachelor,East,Regular,1,4
36178,20,Female,28149,Masters,North,Regular,0,6
36836,25,Female,29279,Masters,West,Gold,0,6
17377,24,Female,27057,Masters,East,Regular,0,4
99323,27,Female,48533,HighSchool,East,Regular,1,5
20986,30,Female,44548,Bachelor,South,Silver,0,5
20744,27,Female,6391,College,East,Gold,1,5
47462,30,Male,6739,College,North,Silver,0,5
68839,31,Male,15579,Bachelor,North,Silver,1,5
71341,28,Female,17242,HighSchool,South,Regular,0,7
95334,30,Female,33055,College,West,Regular,1,6
89530,35,Female,13502,Masters,North,Regular,0,5
98975,28,Male,42874,Bachelor,North,Regular,0,5
86856,29,Female,11779,College,East,Silver,0,4
61276,27,Female,15306,HighSchool,East,Regular,0,5
12424,26,Female,15593,College,North,Regular,0,5
96319,27,Male,40664,Bachelor,West,Silver,1,6
56949,37,Female,12687,College,West,Regular,1,6
75092,37,Female,34319,College,West,Silver,0,4
84806,41,Female,18890,HighSchool,East,Gold,0,5
91160,30,Male,10882,Masters,East,Regular,0,5
30636,27,Male,37066,Bachelor,East,Regular,0,4
5982,22,Male,26010,College,North,Regular,1,5
54315,36,Female,5775,College,South,Regular,1,6
87636,32,Male,31667,HighSchool,South,Regular,0,5
24578,35,Male,31526,College,North,Regular,1,7
74432,30,Male,6118,Bachelor,South,Regular,0,4
17343,29,Male,19452,College,North,Silver,0,3
69063,34,Male,16558,College,North,Silver,0,4
76669,22,Male,13094,College,East,Silver,0,7
18740,33,Male,38881,Bachelor,North,Regular,0,5
25386,26,Male,23722,HighSchool,West,Gold,1,6
25322,26,Male,33118,College,East,Silver,0,5
27086,28,Female,10100,Bachelor,East,Silver,0,5
79581,31,Female,47256,HighSchool,East,Regular,0,3
54658,31,Male,45132,Bachelor,West,Gold,0,5
84050,36,Female,7875,College,South,Silver,0,5
88402,33,Female,11669,Masters,East,Regular,0,6
2631,28,Female,41680,HighSchool,West,Regular,0,4
51205,29,Female,38694,Bachelor,East,Regular,0,5
16401,29,Male,16512,Bachelor,South,Regular,0,5
6324,33,Male,22952,Bachelor,West,Gold,0,4
85739,28,Female,6245,College,East,Silver,0,9
46395,35,Male,19532,Bachelor,North,Regular,1,6
85483,36,Male,16293,Masters,East,Gold,1,5
53915,34,Male,17733,Bachelor,East,Regular,0,5
17954,29,Female,11576,College,East,Silver,1,6
91990,25,Male,12702,Bachelor,West,Regular,0,6
22086,24,Male,37208,College,North,Regular,0,4
196,39,Female,40055,College,South,Silver,1,3
85778,34,Male,16536,Bachelor,East,Silver,0,4
55061,24,Male,26823,Masters,North,Gold,1,4
20256,22,Male,39384,HighSchool,North,Silver,1,5
45316,25,Male,42296,College,North,Regular,0,5
97534,32,Male,5683,HighSchool,East,Regular,0,4
87998,35,Male,49780,College,East,Regular,0,5
65569,32,Male,22232,Masters,South,Regular,0,3
22108,37,Female,41699,Bachelor,North,Regular,0,7
31060,29,Male,35027,Masters,South,Regular,0,5
29480,23,Male,38365,Bachelor,East,Silver,0,4
44225,34,Female,42959,College,West,Regular,0,6
69272,29,Female,10931,HighSchool,South,Silver,0,6
75522,22,Female,24266,HighSchool,North,Regular,0,6
90101,30,Female,36797,College,West,Silver,1,5
7664,37,Female,28020,HighSchool,East,Regular,0,3
60447,32,Female,16997,College,East,Gold,0,3
75551,18,Female,49314,HighSchool,North,Regular,0,5
3283,27,Female,29285,Masters,East,Regular,1,5
92746,34,Male,44875,HighSchool,East,Gold,0,6
73010,36,Female,48888,Bachelor,South,Regular,0,7
12348,17,Male,21515,HighSchool,South,Silver,0,5
86952,29,Male,7999,College,West,Regular,1,5
13941,34,Female,10021,Bachelor,East,Regular,1,5
36571,33,Female,35781,Bachelor,West,Silver,0,6
49882,30,Male,22221,Masters,West,Regular,1,5
43092,29,Female,17307,College,West,Regular,0,5
15682,25,Female,31382,College,East,Silver,0,5
49338,24,Female,40191,College,West,Regular,0,5
68400,25,Female,46851,College,West,Regular,1,4
11821,32,Female,48582,Masters,East,Regular,0,4
72071,28,Female,15603,Bachelor,North,Regular,0,5
23814,31,Female,13882,Bachelor,East,Silver,0,5
22271,35,Male,47436,Bachelor,South,Regular,0,4
60591,24,Male,17308,College,West,Regular,0,7
55226,34,Female,33115,HighSchool,East,Regular,0,4
85335,39,Female,39397,Bachelor,North,Silver,0,5
1310,30,Female,38004,HighSchool,West,Silver,0,5
74239,29,Male,23205,College,East,Regular,0,5
41318,25,Male,41391,College,South,Regular,0,6
48579,21,Male,24477,College,North,Gold,0,4
62019,28,Female,35142,College,West,Silver,1,6
32577,28,Female,46336,Bachelor,East,Regular,1,3
36415,28,Female,19037,College,East,Silver,0,5
19920,25,Female,17016,Masters,South,Silver,1,5
58276,40,Male,34336,Bachelor,South,Silver,0,6
62468,25,Female,17933,HighSchool,East,Regular,0,5
35116,26,Female,8945,HighSchool,West,Gold,0,5
31288,19,Male,15450,Bachelor,East,Regular,0,4
52708,24,Female,19493,Bachelor,West,Silver,0,6
43797,32,Male,17256,College,East,Silver,0,4
55723,30,Female,26114,Bachelor,West,Silver,0,5
85407,21,Male,48276,HighSchool,East,Silver,0,5
67884,27,Male,49236,College,West,Silver,0,4
15551,32,Male,5010,Bachelor,North,Regular,1,7
75614,20,Male,48328,College,South,Gold,0,5
46259,27,Male,28884,Bachelor,East,Silver,1,4
52412,36,Male,10736,College,West,Silver,0,4
17319,37,Female,18940,HighSchool,West,Regular,0,6
12374,32,Female,44306,Bachelor,West,Regular,1,5
61009,35,Male,36164,College,West,Regular,0,5
301,27,Female,7479,College,South,Regular,0,6
91970,20,Male,30182,Bachelor,West,Gold,0,5
88881,30,Female,10840,College,West,Regular,1,5
55527,33,Female,43685,HighSchool,South,Regular,0,6
4657,34,Male,41993,HighSchool,West,Regular,0,5
80835,30,Male,36331,College,South,Silver,0,8
99708,33,Male,5356,College,East,Regular,0,4
89193,31,Male,8649,College,East,Silver,1,4
5432,31,Male,30674,College,East,Regular,0,4
15479,32,Male,12598,HighSchool,North,Regular,0,6
73875,32,Female,30584,College,North,Regular,1,5
40593,28,Female,40023,Bachelor,East,Regular,0,4
99804,29,Male,6036,College,East,Regular,1,5
98697,29,Female,26236,College,East,Regular,1,5
6106,30,Female,18793,Bachelor,North,Silver,0,4
54656,29,Female,18384,College,West,Regular,0,4
17610,21,Female,42799,HighSchool,North,Gold,0,6
28580,30,Male,41569,College,South,Regular,0,6
94353,34,Female,30229,College,East,Regular,0,6
44075,35,Female,36912,College,South,Regular,0,7
81564,34,Female,43115,Bachelor,East,Regular,0,6
78172,29,Male,11343,Bachelor,East,Regular,0,5
69355,31,Male,35991,College,East,Regular,0,6
74732,30,Male,25425,Bachelor,East,Regular,0,4
3636,29,Male,29213,Masters,East,Silver,0,5
82624,26,Male,26951,Bachelor,West,Silver,0,5
75498,36,Male,44243,College,North,Regular,0,4
9667,29,Female,14525,College,East,Regular,1,5
77400,34,Female,26976,Bachelor,East,Silver,0,7
88044,31,Male,18951,College,South,Regular,1,4
83133,27,Female,19226,Masters,East,Regular,1,5
60568,33,Male,26449,College,East,Regular,0,7
759,21,Female,40376,Bachelor,West,Regular,0,3
21942,32,Female,34974,HighSchool,East,Gold,0,5
49239,23,Female,11439,College,North,Silver,0,6
60620,29,Male,35081,College,North,Regular,0,5
18847,33,Male,27767,HighSchool,West,Silver,0,4
83346,26,Male,24619,HighSchool,East,Regular,0,5
83568,29,Female,39974,Bachelor,East,Regular,1,5
83016,33,Female,40268,Bachelor,South,Regular,0,6
69922,33,Male,7999,Masters,North,Regular,0,7
12515,32,Female,48613,HighSchool,North,Regular,1,6
37383,31,Male,25471,College,West,Regular,0,5
80682,27,Female,18619,Bachelor,South,Regular,1,4
21354,33,Female,5457,College,South,Regular,0,5
1842,25,Male,41139,HighSchool,East,Regular,0,5
61515,24,Female,21229,Bachelor,South,Regular,0,5
55775,27,Male,33673,Bachelor,West,Regular,1,5
83715,36,Male,41625,College,East,Silver,1,4
90216,32,Female,43320,Masters,South,Silver,0,5
60500,25,Male,36197,College,East,Gold,0,6
39713,37,Female,31850,HighSchool,West,Silver,1,6
6214,27,Male,42189,College,East,Regular,1,5
79560,33,Male,9104,Masters,East,Regular,0,5
97010,22,Male,48910,Bachelor,South,Regular,1,5
4514,30,Male,8150,HighSchool,West,Silver,1,6
92450,24,Male,25273,HighSchool,East,Regular,1,4
11751,31,Female,9000,College,South,Gold,1,6
62999,29,Male,10097,HighSchool,West,Silver,1,7
88290,34,Male,38526,Bachelor,North,Gold,1,5
98982,38,Female,28727,College,West,Gold,0,5
6456,34,Male,7715,College,West,Regular,0,6
6701,35,Female,28041,Bachelor,East,Silver,1,3
37468,28,Male,22116,HighSchool,West,Regular,1,6
1825,31,Female,38596,Bachelor,West,Regular,0,5
64955,36,Female,21536,College,West,Regular,1,7
18833,25,Male,47740,College,North,Regular,0,5
45020,30,Female,37544,Bachelor,South,Gold,0,5
28298,27,Male,21070,Bachelor,East,Regular,0,5
6291,36,Female,7025,HighSchool,East,Silver,0,6
34753,29,Female,34430,College,South,Regular,1,5
27496,34,Female,22353,College,East,Gold,0,7
58253,38,Female,15915,College,East,Silver,1,6
80541,30,Male,29375,Masters,West,Regular,1,4
20286,25,Male,20290,HighSchool,North,Silver,0,4
61993,29,Female,19990,College,North,Silver,0,5
91386,26,Male,39714,College,West,Regular,1,5
90477,25,Male,40400,College,South,Regular,0,5
14166,28,Female,26768,Bachelor,North,Gold,1,6
56131,38,Male,45226,College,South,Silver,1,4
6424,32,Female,31607,HighSchool,North,Regular,0,6
24442,31,Female,25414,Bachelor,North,Regular,0,4
2310,22,Female,21137,College,South,Regular,1,4
25251,24,Male,17042,Bachelor,East,Gold,0,6
15743,32,Female,28280,College,East,Regular,0,4
2268,26,Male,26816,College,East,Silver,0,5
80121,32,Female,24914,HighSchool,West,Regular,0,6
12943,19,Male,14191,College,East,Regular,0,4
59624,33,Female,12867,College,West,Regular,0,6
24574,35,Female,48441,College,North,Regular,0,7
19275,33,Female,30716,College,South,Silver,0,4
47083,32,Female,45129,Bachelor,North,Gold,0,6
67111,26,Female,31740,College,West,Regular,0,5
47030,32,Female,35628,Bachelor,South,Gold,0,5
64459,36,Male,25505,HighSchool,West,Silver,0,4
5349,36,Male,47236,College,West,Regular,0,5
12787,32,Male,17140,HighSchool,West,Regular,0,5
71939,29,Female,23933,Bachelor,South,Regular,1,4
64717,27,Male,33656,College,South,Regular,0,7
10640,21,Male,35195,HighSchool,North,Regular,1,5
8265,21,Female,38566,College,West,Regular,0,4
11714,37,Male,36396,Masters,North,Regular,1,4
65640,30,Female,42052,Bachelor,West,Silver,0,6
54685,29,Male,24409,College,South,Regular,1,6
89266,28,Female,28045,College,East,Regular,0,6
98647,26,Female,38215,HighSchool,West,Regular,0,6
99193,33,Male,31100,College,East,Regular,0,6
59961,33,Female,33764,Bachelor,South,Regular,0,6
68203,21,Male,46354,Bachelor,North,Regular,1,4
80120,42,Male,35954,Masters,East,Regular,0,6
29539,29,Male,15534,College,North,Silver,1,4
16751,33,Male,13883,Masters,East,Regular,1,4
96494,31,Male,35580,Masters,West,Regular,0,5
68665,26,Female,23019,Bachelor,East,Regular,0,4
73222,29,Male,14830,Bachelor,East,Silver,0,5
38054,27,Male,11112,College,North,Regular,0,5
91527,30,Male,45777,HighSchool,West,Silver,0,6
79902,36,Male,29406,College,East,Regular,0,6
76505,25,Female,45904,HighSchool,West,Regular,0,6
81054,31,Female,27717,Bachelor,South,Regular,0,6
20677,33,Female,20099,Bachelor,East,Silver,0,5
251,28,Male,26777,Masters,South,Silver,0,3
41106,26,Male,30002,College,West,Regular,1,6
71665,33,Male,9490,Bachelor,South,Silver,0,5
86260,30,Female,40333,College,South,Silver,0,7
6348,26,Male,8054,College,East,Regular,1,5
67387,30,Female,8996,College,West,Regular,0,6
21590,27,Male,10440,College,North,Silver,1,5
2951,31,Female,37511,Bachelor,East,Regular,1,5
86583,31,Female,25384,College,West,Silver,0,4
75813,29,Male,6008,HighSchool,East,Regular,0,4
72369,34,Female,38718,College,West,Regular,0,5
69583,30,Male,5317,College,East,Regular,0,4
3726,30,Male,45710,College,South,Silver,0,6
62992,28,Female,45921,Bachelor,South,Gold,0,5
56287,33,Male,40702,Bachelor,North,Gold,1,5
60700,28,Female,28890,College,South,Regular,0,5
35827,31,Female,36880,College,West,Silver,0,3
25126,29,Female,8540,College,North,Regular,1,5
95256,29,Female,8085,College,West,Regular,1,6
64731,29,Male,27518,HighSchool,East,Regular,0,4
58232,38,Female,38797,College,North,Regular,0,6
20691,18,Female,16031,HighSchool,North,Regular,0,5
61191,24,Male,30596,College,West,Regular,1,6
90535,29,Male,13850,HighSchool,South,Silver,0,5
31180,27,Male,35120,Masters,North,Regular,1,5
20262,26,Male,49113,Bachelor,West,Silver,0,5
30339,30,Male,33850,HighSchool,West,Regular,1,5
18419,34,Female,40721,Bachelor,North,Regular,0,4
99110,29,Male,49679,College,South,Silver,0,4
6109,27,Female,13528,Bachelor,West,Silver,0,6
29050,32,Female,7546,Masters,South,Regular,0,5
36879,32,Male,33956,College,South,Regular,0,5
9995,27,Female,38270,HighSchool,North,Silver,0,6
66756,31,Male,10757,College,West,Regular,1,5
62665,28,Male,32399,Bachelor,South,Silver,0,6
75460,24,Female,20030,Masters,South,Regular,1,3
58671,27,Female,27972,College,West,Silver,0,8
34086,29,Female,6612,Bachelor,East,Silver,1,5
18912,30,Female,38829,Bachelor,South,Regular,1,8
3028,20,Female,27578,College,East,Silver,0,5
96332,25,Female,41054,HighSchool,West,Regular,0,5
11530,27,Male,34843,College,East,Regular,1,6
45661,25,Female,42776,College,East,Regular,0,4
16523,31,Female,8651,College,West,Regular,0,6
79382,30,Female,14751,College,East,Regular,1,5
80697,32,Female,18820,College,East,Silver,0,3
42371,27,Male,43438,Bachelor,North,Regular,1,6
41376,33,Male,9457,Masters,West,Silver,0,5
31167,23,Male,37936,Bachelor,West,Regular,1,6
18036,22,Female,46198,College,East,Silver,0,6
97303,36,Female,41638,Masters,West,Gold,0,3
125,38,Female,46609,Bachelor,East,Regular,0,5
6768,30,Male,5931,Bachelor,North,Silver,0,4
77108,26,Male,46870,College,North,Regular,1,5
80157,30,Male,46094,HighSchool,West,Regular,0,6
63600,26,Female,26975,HighSchool,South,Silver,0,6
60266,32,Male,38694,College,South,Regular,1,4
69629,28,Male,34365,Bachelor,North,Silver,1,6
5354,27,Male,33428,College,West,Regular,1,5
96929,29,Male,7522,Bachelor,South,Regular,0,5
50943,36,Female,12532,College,South,Regular,0,6
7520,18,Female,24879,Masters,South,Gold,1,6
80690,35,Male,45878,College,North,Regular,0,5
48919,32,Female,35704,Bachelor,North,Regular,1,7
6852,31,Male,19769,College,North,Silver,0,4
1033,26,Male,23817,College,East,Regular,0,3
53301,35,Male,25553,College,East,Regular,0,4
56478,31,Male,7079,College,South,Regular,0,6
97758,26,Male,49449,Masters,North,Regular,0,4
7129,32,Female,40117,College,West,Regular,1,5
71600,35,Female,12428,HighSchool,East,Silver,1,5
76551,23,Male,19856,College,West,Regular,0,8
77944,26,Male,34931,Bachelor,West,Gold,0,5
82915,32,Female,32611,College,West,Regular,0,5
84248,38,Female,9501,HighSchool,East,Regular,0,5
57422,24,Male,34529,Bachelor,South,Silver,0,6
13006,37,Female,7128,College,East,Gold,0,5
14741,29,Female,19021,College,East,Regular,1,6
455,34,Male,26730,Bachelor,East,Silver,1,5
30158,31,Female,49591,HighSchool,East,Regular,0,3
19682,32,Male,26377,College,West,Regular,0,6
95636,26,Male,11005,HighSchool,North,Regular,0,6
29356,33,Male,16257,College,South,Regular,0,4
83490,17,Male,49815,College,West,Silver,1,5
45509,34,Female,5875,College,West,Regular,0,5
59129,33,Female,28556,Bachelor,North,Regular,0,5
32385,33,Male,42776,College,North,Regular,0,5
46300,33,Female,9245,College,South,Silver,0,5
18645,28,Male,35309,HighSchool,South,Regular,0,6
88707,22,Female,38053,College,North,Silver,1,5
72759,30,Female,46028,College,East,Silver,1,6
68211,33,Female,23138,Bachelor,East,Regular,0,4
7299,34,Female,8136,College,South,Regular,1,3
79220,37,Female,22488,HighSchool,South,Silver,0,4
33606,27,Female,8623,College,East,Silver,1,4
46268,28,Female,8343,Masters,West,Regular,0,6
57026,32,Female,38768,College,East,Silver,0,6
11857,21,Male,13633,College,East,Regular,0,5
81912,34,Male,32763,College,East,Silver,0,6
99792,29,Female,28459,College,East,Gold,1,5
65683,34,Female,31501,HighSchool,North,Silver,0,6
64206,25,Male,37993,HighSchool,East,Silver,1,6
52424,31,Female,43731,Bachelor,East,Regular,1,2
31871,26,Female,47462,Masters,North,Regular,0,5
65524,27,Male,49076,HighSchool,West,Regular,1,5
31635,32,Female,37261,College,West,Regular,1,4
67150,35,Female,6762,College,West,Regular,0,6
42619,29,Female,16730,HighSchool,North,Silver,0,6
52094,28,Male,5652,College,West,Regular,1,5
99161,29,Male,41752,Bachelor,South,Gold,0,6
41375,32,Male,33251,College,East,Silver,1,5
4655,31,Male,8454,HighSchool,East,Silver,1,4
88826,23,Female,30480,College,North,Regular,0,4
18368,33,Female,22561,Bachelor,East,Gold,1,6
27644,36,Female,12288,Bachelor,West,Regular,0,6
8602,38,Female,48046,College,West,Silver,0,5
90217,28,Female,46936,College,North,Silver,0,5
65650,25,Male,5253,College,East,Regular,1,5
93454,31,Male,41726,College,West,Regular,0,5
2469,34,Female,36536,College,West,Regular,0,5
83666,30,Female,26827,College,East,Regular,1,3
78876,33,Male,42511,College,North,Regular,0,5
90329,36,Male,43547,HighSchool,East,Silver,0,4
4581,34,Female,32551,HighSchool,East,Regular,0,6
5939,33,Female,26277,Bachelor,East,Regular,0,5
67775,34,Female,24600,Masters,West,Gold,0,5
11410,26,Female,9896,HighSchool,East,Regular,1,6
74369,34,Male,16674,HighSchool,South,Silver,1,4
86059,34,Male,20460,HighSchool,North,Gold,1,5
16169,34,Female,37885,Bachelor,East,Silver,1,5
75326,23,Male,33348,College,South,Regular,0,8
11492,32,Male,6055,HighSchool,East,Regular,0,7
7118,32,Female,9301,College,East,Regular,1,2
34109,25,Female,7220,HighSchool,North,Regular,0,4
68427,38,Female,27512,HighSchool,South,Silver,1,7
22800,25,Female,37225,Bachelor,South,Silver,0,6
71786,29,Female,41642,Bachelor,South,Regular,1,3
32910,31,Female,42303,HighSchool,East,Regular,1,6
29572,30,Female,9523,Bachelor,East,Silver,0,2
81207,31,Male,42941,Bachelor,South,Silver,0,6
32685,36,Male,46608,Bachelor,West,Gold,0,6
13975,25,Male,11768,HighSchool,East,Silver,0,5
86609,34,Male,11634,College,West,Regular,0,6
22521,22,Female,6311,Bachelor,North,Regular,0,6
55625,30,Male,38285,Masters,North,Regular,0,5
50474,32,Male,31246,College,South,Silver,0,5
75920,36,Male,14932,College,South,Regular,0,3
39891,38,Female,33813,Masters,East,Regular,1,4
71071,23,Male,30037,Bachelor,West,Gold,1,6
13326,27,Female,15483,College,West,Regular,0,4
8093,31,Female,10880,College,West,Gold,1,5
87243,31,Male,23361,College,East,Regular,0,6
66194,24,Female,25170,Masters,East,Silver,1,5
68365,32,Male,22973,College,South,Silver,0,5
20684,37,Female,40814,Masters,East,Silver,0,6
77645,30,Male,32066,College,West,Silver,1,6
1004,29,Male,25139,College,South,Silver,0,5
36224,30,Female,23236,HighSchool,North,Silver,1,5
86684,26,Male,36667,Masters,North,Regular,0,6
81611,28,Male,27978,HighSchool,North,Silver,0,4
28935,34,Female,49936,College,East,Regular,0,4
35913,25,Female,36735,College,East,Gold,0,4
73800,30,Male,43818,College,West,Regular,1,6
28904,30,Female,23536,Bachelor,West,Regular,0,4
68132,35,Male,12494,Bachelor,South,Gold,0,4
84137,27,Male,26988,College,South,Regular,0,4
24629,34,Male,35848,Bachelor,East,Regular,0,4
71004,31,Male,8026,College,South,Regular,0,5
99482,28,Male,29024,College,East,Regular,0,4
46981,26,Male,30259,College,West,Regular,0,7
71702,30,Male,23613,Bachelor,West,Regular,0,4
77388,24,Female,19382,College,West,Regular,0,4
88547,30,Male,42008,HighSchool,South,Gold,0,5
28972,29,Female,41593,HighSchool,East,Regular,0,5
46153,33,Male,41022,College,East,Silver,0,4
6570,37,Male,40716,College,East,Regular,0,6
26425,28,Female,28086,Bachelor,South,Regular,0,4
13742,29,Male,43484,Bachelor,North,Silver,1,5
45153,37,Male,31164,College,East,Gold,1,5
60015,34,Male,44794,Masters,North,Regular,1,6
51942,31,Female,32864,College,East,Silver,1,5
54903,28,Female,16842,College,West,Regular,0,4
42831,25,Male,31908,College,West,Silver,1,6
30954,34,Male,24078,Bachelor,South,Regular,0,7
40262,24,Male,22736,Bachelor,West,Regular,1,4
17580,30,Male,20766,Bachelor,South,Silver,0,5
82926,41,Male,29678,Bachelor,North,Regular,1,7
42176,31,Female,19281,Bachelor,East,Regular,1,6
65112,26,Female,26538,HighSchool,East,Silver,0,6
4244,28,Female,16252,College,West,Regular,0,5
49639,31,Female,35591,College,East,Regular,0,3
7201,34,Male,12870,Masters,West,Regular,0,5
12890,29,Male,36693,Bachelor,East,Silver,1,7
33649,32,Male,13413,College,West,Regular,0,3
10035,28,Male,5323,Bachelor,West,Regular,0,5
97486,23,Female,22389,Masters,East,Regular,0,5
14008,28,Female,30749,HighSchool,West,Regular,0,3
18798,26,Female,39261,College,East,Gold,1,6
8474,25,Male,28701,Masters,East,Silver,0,5
88564,33,Male,33903,Bachelor,East,Silver,0,5
84589,25,Female,44864,Bachelor,East,Gold,0,6
97477,28,Female,26302,Bachelor,East,Regular,0,5
4108,29,Male,36179,College,South,Gold,1,5
58174,26,Male,21935,Bachelor,West,Regular,0,6
82066,29,Male,29398,College,North,Regular,1,6
11623,25,Male,12714,Bachelor,North,Silver,0,4
77078,32,Female,13703,College,South,Silver,0,6
80174,31,Male,17992,HighSchool,South,Regular,0,5
2606,39,Female,25648,College,West,Regular,0,5
88286,31,Male,43165,Bachelor,East,Regular,0,6
4414,37,Male,8114,Masters,West,Gold,0,2
40918,29,Female,37415,Bachelor,North,Silver,0,4
98253,31,Male,49500,Bachelor,North,Silver,0,5
14225,27,Male,25961,HighSchool,East,Regular,0,5
30530,27,Female,25451,HighSchool,North,Silver,1,4
42859,33,Male,40135,College,West,Regular,1,5
86847,33,Male,31082,Bachelor,East,Regular,0,6
23132,27,Male,26347,Masters,East,Regular,1,4
63190,36,Female,37620,HighSchool,North,Silver,0,6
69221,29,Male,29383,College,West,Regular,0,5
32810,27,Female,29495,Bachelor,West,Regular,0,5
6836,32,Female,7168,Bachelor,West,Gold,0,4
98047,35,Female,45555,HighSchool,East,Regular,0,6
81499,31,Female,33941,Bachelor,South,Silver,0,5
